"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
50,691720,"Karros, Kyle",50,100,0.231,0.077,0.231,0.308,0.265,0.312,0.284,3,13,89.8,11.5,2463,89.6,90.26,4,30,20,0.7000000000000028,6.37,109,152,119,147,305,327,295,"1.552","-1.552","67.2","7.1",14,13,2,1,0,0,0,0,1,7.1,2.2978,0.5166,-0.21939,-0.16306,"90.5",169,30.76923076923077,0,0,5.98,-1.49,0.13,2.38,0.286,0,"-3.104",0.335,0.369,"3.104",-0.053,-0.049000000000000044,-0.061,-0.047,13.3,"39.6",6.115109777576909,-7.536588892142568,37.90777207269803,0.6896551724137931,37.15181026482544,27.35622476254177
50,642708,"Rosario, Amed",50,100,0.333,0.067,0.5,0.4,0.342,0.324,0.304,5,15,91,2.4,2405,90.7,91.39,8,32,18,0.7000000000000028,6.58,106,150,120,146,304,319,289,"0.23","-0.23","72.2","7.0",16,10,4,1,0,0,5,31.3,1,6.3,2.1042,0.6652,-0.17688,-0.08271,"92.2",151,40,0,0,6.06,0.68,-0.01,2.44,0.375,0,"-0.46",0.348,0.38,"0.46",0.029,0.027000000000000024,0.02,0.018,25,"42.4",2.4029658295716505,3.9788936105880164,30.714748348870728,0.41935483870967744,30.20316038167555,25.590412568813047
50,671213,"Casas, Triston",50,100,0,0,0,0,0.041,0.122,0.065,0,16,86.6,24.2,2364,90.4,90.86,7,26,24,0.5,6.48,116,147,126,152,288,325,305,"4.36","-4.36","74.3","7.5",17,11,0,0,0,0,5,29.4,1,5.9,1.9486,0.8438,-0.1664,0.1528,"91.8",161,36.36363636363637,0,0,5.74,-1.95,0,2.76,0.059,0,"-8.72",0.12,0.145,"8.72",-0.065,-0.061,-0.145,-0.081,26.9,"35.3",6.9143673233459015,6.460618163372305,35.133987666893596,0.44,37.9015533925952,25.45770003848505
50,678877,"Noel, Jhonkensy",50,100,0.125,0,0.143,0.125,0.11,0.185,0.199,1,8,87.4,31.3,2366,89.8,90.18,7,28,22,0.4000000000000057,6.48,108,152,124,147,298,323,293,"1.67","-1.67","79.3","7.4",8,7,1,0,0,0,1,12.5,0,0,2.1124,0.7196,-0.1994,0.0186,"95.9",113,57.14285714285714,0,0,5.92,0.75,-0.39,2.4,0.125,0,"-3.34",0.199,0.227,"3.34",-0.074,-0.07400000000000001,-0.102,-0.075,25,"42.2",5.086655011533952,-2.2834571220883007,29.898679974806157,0.5714285714285714,39.11875142121162,32.78227026275309
49,696030,"Osuna, Alejandro",49,100,0.333,0.2,0.4,0.533,0.371,0.308,0.26,5,15,88,17.7,2352,89.6,89.83,6,26,23,0.20000000000000284,6.32,119,147,110,152,289,325,301,"-1.331","1.331","70.0","6.4",15,11,4,0,0,1,4,26.7,0,0,2.14469,0.68878,-0.14449,0.10122,"91.8",171,27.27272727272727,9.090909090909092,6.666666666666667,5.57,-1.79,0.09,2.75,0.333,1,"2.716326531",0.26,0.464,"-2.716326531",0.073,0.07300000000000001,0.069,0.063,23.1,"34.8",-1.390958122133628,15.807879036551567,28.83407760197165,0.20833333333333334,30.943736910121544,22.8884112605642
49,457759,"Turner, Justin",49,100,0,0,0,0,0.086,0.388,0.342,0,7,85,15.1,2449,89.9,90.08,3,23,26,0.19999999999998863,6.34,103,151,124,148,295,322,287,"2.629","-2.629","68.2","6.6",8,7,0,0,0,0,0,0,1,12.5,2.1649,0.66163,-0.1449,0.03918,"90.1",142,14.285714285714285,0,0,6.04,1.27,0.23,2.38,0.125,0,"-5.365306122",0.424,0.465,"5.365306122",-0.342,-0.299,-0.465,-0.302,13,"42.2",11.773466220189015,-0.9767072817443179,34.93998077073357,0.5217391304347826,29.676739122453142,38.56840647049835
49,805249,"Kemp, Otto",49,100,0.214,0,0.214,0.214,0.189,0.279,0.238,3,14,86.9,24.3,2445,89,89.31,8,28,21,0.29999999999999716,6.41,101,150,119,145,299,321,290,"2.611","-2.611","72.8","7.2",14,14,3,0,0,0,0,0,0,0,2.26449,0.61673,-0.21333,-0.14333,"90.5",205,28.57142857142857,7.142857142857142,7.142857142857142,5.88,-1.53,0.31,2.36,0.214,1,"-5.328571429",0.238,0.416,"5.328571429",-0.024,-0.023999999999999994,-0.202,-0.09,28.6,"39.0",9.19321136190587,-4.5708331620689355,33.155852828095064,0.4074074074074074,33.712440704615176,31.236626945617424
48,596142,"Sánchez, Gary",48,100,0.273,0.273,0.2,0.545,0.346,0.285,0.208,3,11,94,18.6,2393,89.3,89.88,3,24,24,0.6000000000000085,6.6,110,153,123,147,298,325,295,"0.319","-0.319","71.5","7.6",11,11,2,0,0,1,0,0,0,0,2.26021,0.61511,-0.24771,-0.09229,"93.6",179,54.54545454545454,9.090909090909092,9.090909090909092,5.91,-0.43,0.27,2.37,0.273,1,"-0.664583333",0.208,0.475,"0.664583333",0.065,0.06500000000000003,0.07,0.061,12.5,"39.9",15.69334573931501,-6.171970935270217,29.712434772656362,0.6363636363636364,35.88999938541043,36.35899066953696
48,677649,"Duran, Ezequiel",48,100,0.462,0.231,0.6,0.692,0.507,0.445,0.376,6,13,84.5,12.5,2470,88.7,88.66,4,29,19,0,6.22,108,152,112,148,302,325,289,"-1.118","1.118","70.5","7.3",14,10,3,3,0,0,3,21.4,1,7.1,2.36063,0.55106,-0.22667,-0.08417,"90.9",137,30,20,14.285714285714285,5.81,-0.71,0.36,2.41,0.5,2,"2.329166667",0.42,0.61,"-2.329166667",0.086,0.08000000000000002,0.082,0.062,13.8,"42.3",6.323796832871057,0.2746585712122315,27.023913581592506,0.5,37.20879321307612,29.17460732422444
48,695681,"Moore, Christian",48,100,0.444,0.222,0.667,0.667,0.47,0.276,0.281,4,9,70.3,10.7,2417,89.9,90.2,12,26,22,0.29999999999999716,6.31,109,150,120,147,309,325,294,"0.061","-0.061","66.4","6.4",9,6,3,0,1,0,3,33.3,0,0,2.06542,0.74604,-0.17702,-0.12553,"92.1",154,33.33333333333333,0,0,5.86,-0.82,0.32,2.43,0.444,0,"-0.127083333",0.281,0.345,"0.127083333",0.163,0.16299999999999998,0.322,0.194,46.2,"40.4",-0.7495002556803919,8.887003978387964,36.30857622613256,0.23076923076923078,34.85358295459105,23.776504494425723
