"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
287,663586,"Riley, Austin",287,100,0.176,0.074,0.256,0.25,0.198,0.238,0.2,12,68,91.1,13,2434,87,87.26,59,145,142,0.29999999999999716,6.36,107,151,124,147,309,328,296,"6.995","-6.995","73.9","7.9",70,44,9,2,0,1,24,34.3,2,2.9,2.85955,0.15042,-0.33947,-0.26726,"92.6",136,45.45454545454545,15.909090909090908,10,5.91,-1.09,0.43,1.95,0.2,7,"-2.43728223",0.223,0.329,"2.43728223",-0.024,-0.022999999999999993,-0.079,-0.04,40.7,"40.4",13.804572461567542,-10.14888586670482,32.2701675660447,0.3732394366197183,39.01566279047478,39.54082686149731
286,805779,"Wilson, Jacob",286,100,0.357,0.25,0.324,0.607,0.421,0.345,0.321,30,84,82.6,14.3,2472,86.2,86.36,16,135,151,0.20000000000000284,6.38,108,150,117,147,299,317,281,"-10.55","10.55","61.3","6.5",88,81,21,3,0,6,4,4.5,3,3.4,2.93094,0.15134,-0.44024,-0.33542,"90.8",156,22.22222222222222,4.938271604938271,4.545454545454546,5.79,-1.11,0.43,2.04,0.379,4,"3.688811189",0.344,0.451,"-3.688811189",0.036,0.03500000000000003,0.156,0.076,11.9,"38.3",6.725531715469088,-8.256800316721668,33.82122803726801,0.5433070866141733,36.883080156560226,35.21319476879687
285,671289,"Freeman, Tyler",285,100,0.174,0.058,0.216,0.232,0.214,0.262,0.222,12,69,88.2,6.8,2487,86.8,87.29,38,133,152,0.5,6.35,108,151,113,147,306,325,292,"3.67","-3.67","68.2","7.2",77,53,10,1,0,1,18,23.4,5,6.5,2.882,0.12908,-0.32954,-0.1913,"91.6",134,33.9622641509434,1.8867924528301887,1.2987012987012987,5.86,-0.84,0.39,1.92,0.237,1,"-1.287719298",0.286,0.288,"1.287719298",-0.048,-0.04899999999999999,-0.056,-0.048,28.6,"40.8",5.955342878713999,-4.474566071247961,34.49783374752924,0.376,40.79800946433381,33.51423326771285
284,656775,"Mullins, Cedric",284,100,0.153,0.136,0.175,0.288,0.219,0.266,0.219,9,59,87,16.2,2392,86.4,86.69,37,140,144,0.29999999999999716,6.45,116,146,108,151,295,324,298,"3.039","-3.039","67.1","7.7",63,42,5,2,0,2,17,27,3,4.8,2.86482,0.19651,-0.30484,0.12961,"91.8",159,35.714285714285715,4.761904761904762,3.1746031746031744,5.87,-0.18,-0.22,2.05,0.206,2,"-1.070070423",0.269,0.336,"1.070070423",-0.066,-0.06300000000000003,-0.048,-0.047,26.4,"40.4",12.990348689507657,-14.008832662232454,30.437786181556653,0.5481481481481482,33.57560822904896,32.54997738989483
284,596146,"Kepler, Max",284,100,0.187,0.2,0.192,0.387,0.296,0.296,0.214,14,75,89.4,22.5,2471,86.6,86.76,47,152,132,0.20000000000000284,6.35,116,145,120,150,293,323,296,"0.818","-0.818","69.7","7.7",87,56,7,3,0,4,20,23,10,11.5,2.91092,0.13275,-0.36479,0.20908,"92.9",152,41.07142857142857,7.142857142857142,4.597701149425287,5.9,-0.93,0.02,1.88,0.287,4,"-0.288028169",0.311,0.35,"0.288028169",-0.027,-0.02400000000000002,0.037,0,30.9,"40.8",12.178283544356535,-14.257257909230889,33.29074599664127,0.5302013422818792,38.34626218672664,37.682194169365815
284,596019,"Lindor, Francisco",284,100,0.274,0.164,0.315,0.438,0.353,0.353,0.263,20,73,85.3,9.5,2433,86.1,86.35,36,151,133,0.20000000000000284,6.41,114,148,116,150,299,325,299,"-2.182","2.182","69.3","7.6",87,57,14,3,0,3,18,20.7,7,8,2.90141,0.18706,-0.3328,0.3328,"93.1",146,42.857142857142854,8.928571428571429,5.747126436781609,5.83,-0.35,-0.07,1.97,0.368,5,"0.768309859",0.366,0.425,"-0.768309859",0.011,0.0020000000000000018,0.013,0,23.8,"39.5",12.875133073144738,-7.095350797114115,35.081430920625124,0.4861111111111111,34.006077767487234,32.580964481037014
283,664023,"Happ, Ian",283,100,0.135,0.189,0.14,0.324,0.211,0.247,0.171,10,74,84.9,21.5,2440,86.2,86.48,52,154,129,0.29999999999999716,6.35,116,147,119,150,295,322,301,"7.29","-7.29","69.4","7.0",77,47,4,2,0,4,27,35.1,3,3.9,2.90647,0.1642,-0.36273,0.36273,"92.0",159,25.53191489361702,12.76595744680851,7.792207792207792,5.84,-0.91,0.02,2.09,0.169,6,"-2.575971731",0.203,0.377,"2.575971731",-0.036,-0.034,-0.053,-0.036,33.8,"37.7",12.130496982454773,-8.371651804157487,34.384587759466015,0.44,33.647997180816745,36.349752100382155
282,671277,"García Jr., Luis",282,100,0.261,0.13,0.327,0.391,0.283,0.312,0.277,18,69,93.6,14.4,2483,86.3,86.55,58,164,118,0.29999999999999716,6.38,116,146,113,151,295,324,305,"1.318","-1.318","70.2","7.7",73,51,13,3,0,2,20,27.4,2,2.7,2.95383,0.10918,-0.33932,0.14554,"93.2",151,54.90196078431373,11.76470588235294,8.21917808219178,5.86,-0.7,-0.03,1.79,0.274,6,"-0.467375887",0.293,0.44,"0.467375887",-0.016,-0.01899999999999996,-0.049,-0.029,35.4,"39.5",13.317705282453867,-10.142472014480084,30.144334754641296,0.6172839506172839,37.612742569705155,38.331161021211166
281,681082,"Stott, Bryson",281,100,0.235,0.221,0.25,0.456,0.314,0.357,0.277,16,68,87.7,15.4,2419,86.2,86.43,29,122,159,0.20000000000000284,6.39,116,146,113,150,288,318,298,"-2.537","2.537","65.5","7.2",73,53,9,3,0,4,16,21.9,4,5.5,2.87918,0.19899,-0.3465,0.053,"91.8",165,28.30188679245283,11.320754716981133,8.21917808219178,5.83,-0.32,-0.3,1.95,0.278,6,"0.902846975",0.317,0.515,"-0.902846975",-0.042,-0.03899999999999998,-0.059,-0.043,23.8,"40.2",7.085769939219613,0.9351543928256454,33.1482772069203,0.5206611570247934,34.18215320937685,28.823051504889282
281,624585,"Soler, Jorge",281,100,0.231,0.323,0.243,0.554,0.353,0.298,0.198,15,65,89.3,21,2397,86.3,86.52,49,125,156,0.20000000000000284,6.47,107,151,123,145,305,327,299,"-5.28","5.28","71.0","8.2",70,43,6,3,0,6,22,31.4,5,7.1,2.94573,0.13025,-0.40685,-0.28964,"92.5",160,41.86046511627907,18.6046511627907,11.428571428571429,5.9,-1.25,0.53,1.9,0.286,8,"1.879003559",0.255,0.442,"-1.879003559",0.033,0.030999999999999972,0.112,0.055,39.2,"40.2",12.873006446928539,-14.23509833392718,34.14495040447046,0.456,42.16135516353085,34.06243665354307
