"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
11,691783,"Lawlar, Jordan",11,100,0,0,,0,0,0,,0,4,,,1373,88.9,89.2,5,5,6,0.29999999999999716,6.46,111,153,119,148,300,318,285,"0.594","-0.594","69.0","8.3",4,0,0,0,0,0,4,100,0,0,2.80182,0.09273,1.02727,0.16,,,,,,5.54,-0.44,0.16,1.16,0,,"-5.4",,,"5.4",,,,0,100,"33.6",27.698716403433682,-21.97483575032195,40.93141648769922,0,35.82354702347713,42.56023961059555
11,676356,"DeLuca, Jonny",11,100,0,0,0,0,0,0.215,0.238,0,4,88.6,-7.3,1534,87.8,88.51,0,6,5,0.7000000000000028,6.59,107,152,110,148,290,317,279,"0.948","-0.948","70.3","7.7",4,3,0,0,0,0,1,25,0,0,2.72182,0.24364,0.87818,0.87091,"91.8",34,0,0,0,5.61,-1.59,0.12,1.72,0,0,"-8.618181818",0.238,0.27,"8.618181818",-0.238,-0.238,-0.27,-0.215,0,"35.0",6.678241746014435,-12.753805955963639,29.411630584308003,0.6666666666666666,31.23032668439561,35.56856304268036
10,669722,"Davidson, Logan",10,100,0,0,,0,0,0,0,0,1,25.3,-21,1173,83.8,83.98,3,5,5,0.20000000000000284,6.56,109,143,112,149,291,325,304,"0.025","-0.025","61.0","6.7",2,1,0,0,0,0,1,50,0,0,3.087,0.185,1.066,-1.066,"89.6",8,0,0,0,5.47,-2.25,-0.22,1.51,0,0,"-0.25",0,0,"0.25",0,0,0,0,60,"32.9",15.5858084116235,-50.97531360731836,40.2358732430029,0.2,36.89636581871619,43.0416837493621
10,656413,"Fairchild, Stuart",10,100,0.25,0.25,0.5,0.5,0.313,0.269,0.195,1,4,85.9,32,1171,86.2,86.31,3,5,5,0.09999999999999432,6.44,95,139,103,132,303,318,291,"0.139","-0.139","61.3","7.5",4,2,0,1,0,0,2,50,0,0,2.766,0.315,0.584,0.708,"93.3",309,50,50,25,5.61,-0.81,-0.12,2.12,0.25,1,"-1.39",0.195,0.445,"1.39",0.055,0.05499999999999999,0.055,0.044,60,"36.5",15.551018928061445,-6.692145628701949,36.945836507509185,0.4,33.27367096616628,36.776045436383136
10,669369,"Johnson, Bryce",10,100,0.5,0,0.5,0.5,0.441,0.166,0.166,1,2,93.5,17.5,1527,84.3,84.25,2,6,4,0,6.22,113,151,127,151,295,323,296,"-0.252","0.252","68.1","7.8",2,2,1,0,0,0,0,0,0,0,2.968,0.27,0.951,-0.951,"93.5",168,0,0,0,5.95,0.34,-0.1,1.29,0.5,0,"2.52",0.166,0.243,"-2.52",0.334,0.33399999999999996,0.257,0.275,33.3,"45.0",13.21549379521411,-12.196775576208369,37.002324447424954,0.3333333333333333,39.20074861667085,40.19574339769154
10,672279,"Siani, Michael",10,100,0.333,0,0.5,0.333,0.294,0.379,0.404,1,3,82,9,1366,87.4,87.7,2,7,3,0.29999999999999716,6.48,110,145,99,150,292,307,294,"0.326","-0.326","59.1","6.7",3,2,1,0,0,0,1,33.3,0,0,2.957,0.05111,0.882,-0.882,"90.2",68,50,0,0,5.48,-1.71,-0.34,2.2,0.333,0,"-3.26",0.404,0.435,"3.26",-0.071,-0.07100000000000001,-0.102,-0.085,28.6,"29.1",4.488308941283786,-23.948586913221845,35.413096268161354,0.2857142857142857,41.14994700874778,30.42901329644242
10,700246,"Williams, Carson",10,100,0,0,0,0,0,0.194,0.216,0,3,102.6,8,1213,85.7,86.5,4,6,4,0.7999999999999972,6.62,111,153,124,147,300,319,278,"0.729","-0.729","75.1","8.0",3,1,0,0,0,0,2,66.7,0,0,2.633,0.464,0.851,0.175,"97.2",146,100,0,0,6.11,-0.48,-0.29,1.97,0,0,"-7.29",0.216,0.236,"7.29",-0.216,-0.216,-0.236,-0.194,66.7,"46.6",22.220091637256438,-18.542838422576978,33.124053602646974,0.16666666666666666,36.04942612915619,36.65115504330012
10,650968,"Pozo, Yohel",10,100,0.286,0.857,0,1.143,0.582,0.321,0.204,2,7,97.6,21.7,1407,88.2,88.99,1,7,3,0.7999999999999972,6.73,100,150,120,147,301,316,287,"-3.919","3.919","70.3","7.7",7,6,0,0,0,2,1,14.3,0,0,2.754,0.194,0.915,0.915,"98.4",202,83.33333333333334,16.666666666666664,14.285714285714285,5.49,-1.58,-0.04,1.98,0.286,1,"39.19",0.204,0.574,"-39.19",0.082,0.08199999999999999,0.569,0.261,14.3,"34.0",8.844711131856755,-10.810041075044936,27.49612544057826,0.7142857142857143,35.334140916497766,34.88031480453538
10,641856,"McKinney, Billy",10,100,0,0,0,0,0.173,0.332,0.233,0,3,85.9,4,1441,86.4,86.42,2,6,4,0,6.38,111,138,115,142,300,325,305,"0.49","-0.49","72.6","7.5",4,2,0,0,0,0,1,25,1,25,2.973,0.10111,0.892,-0.892,"89.1",55,0,0,0,5.96,-2.13,-0.34,1.26,0.25,0,"-4.9",0.425,0.258,"4.9",-0.233,-0.175,-0.258,-0.159,33.3,"42.9",15.25801757821233,-4.472520443025424,38.69420948916968,0.6666666666666666,43.07031848300088,33.347333048202955
10,691777,"Muncy, Max",10,100,0,0,0,0,0,0.443,0.228,0,2,102.8,36,1434,86.5,86.75,3,5,5,0.29999999999999716,6.58,113,153,117,147,300,323,284,"0.465","-0.465","75.0","7.9",2,1,0,0,0,0,1,50,0,0,2.802,0.3,0.836,0.63,"95.4",296,100,100,50,5.89,-1.25,0.17,1.99,0,1,"-4.65",0.228,0.865,"4.65",-0.228,-0.228,-0.865,-0.443,60,"39.7",12.838697617961078,-24.96832228624715,29.421882841985713,0.8,36.90156140477016,37.33995861528699
